address,distributed_amount
0xb2fd61146b3c0f6d1d672e6c47916d4a4e395ce1,2.80
0xb300783aa3f8d6267c3d9704f86584eef2f994ec,2.80
0xb303cf5a577052145693d71585a0f71afc69a065,2.80
0xb304c297b0c04a5050b6af74ca9dd55071fb1a0f,2.80
0xb30e88070b84a2b8c66db5391467efba5e0e5325,2.80
0xb31e9478cf0dd377d62af43e987a031a71544012,2.80
0xb3226e4a2b0b78bc78d5f21047f54ab6890a64aa,2.80
0xb329f8ec1ed3b8044cf9089a7b811e64ce13ff23,2.80
0xb32b2fb57152a6091fba9fb4803e2df0097c55b4,2.80
0xb32beb8516e95293fe9b2fed95922159e9d01ad1,2.80
0xb332225f5d8ec818fdc95ca7126640b79547f3d8,2.80
0xb3397a6feedff2b9fce9ca1086cb1bdd617c16bf,2.80
0xb34d344618f84f7ada00130a6f40b218036da9e0,2.80
0xb34e84e63d35ad83dfb287ecf4784b9f08cfbe32,2.80
0xb3589bbd2781aad79cc2727fd5abb762b522a7a2,2.80
0xb36a7659a3457d4454ac4e3241995802603caf8a,2.80
0xb36c992936369180c0140aba98581817ae6af03f,2.80
0xb36db036f4c9bededba071d0792bedaf17b89f08,2.80
0xb372d31e578cd0220ff1999bc8efc9f5bd2de7a4,2.80
0xb37715d31628fe69c5a3834acf0059963629a8ff,2.80
0xb3833a0cb0c53ad89bb12eeffe78ede05936c035,2.80
0xb3895d9431ca1f7d3b745398c42ca6bbf5a280ff,2.80
0xb3a112ab92214e248b4737710c3c01c4236ceb9d,2.80
0xb3a5d22bd40031794dd75d377bf4402eeeda9333,2.80
0xb3bf0e6a90f865514b8250000bc6f7b4df401c28,2.80
0xb3c2a4ce7ce57a74371b7e3dae8f3393229c2aac,2.80
0xb3ca8b3d5fd621bc719024814415984fbda891e8,2.80
0xb3cfaa16368a907bf8f195e27eda60b0477a8a5c,2.80
0xb3d11c9f854628d0af5a3488038fc55c1b1f3df6,2.80
0xb3dc082a6940d469bd13afec9dbf7b9c6c879d25,2.80
0xb3e6b72f868f84df228c25efcd0b80787bc77d8e,2.80
0xb3e8d332ef4730e6e6d37ba9885edd515506b19f,2.80
0xb3ef9ec8b38c024cce63dc90c0dc49f020682f7e,2.80
0xb3fd7b89384e983ca3a9d328d9e3fc1d8c169d96,2.80
0xb3ff1b34bd9b8a5defc2fbea5422bd28ac3424c3,2.80
0xb402c375d2e46f50379870fc6655eedc8868f082,2.80
0xb4229cb2d79fbe1909c46bd78540a30c5b937a12,2.80
0xb42afb60dec96edbd7eb0a6a5edee018c07916a9,2.80
0xb42da0d771af70328341f06485a890a4847fad1b,2.80
0xb4346a01898a09dab5afb5974600c6b66bf1543e,2.80
0xb43b36b72c57842e5cc4b70d85f99117b122c2b5,2.80
0xb44884d0264424c03b214bded308890572be96ab,2.80
0xb44b8f1f521d4b0f6643481eebd43e4583232c76,2.80
0xb46bd1c9abeeb24744ebbc882a99773497a373f1,2.80
0xb46dd29bf9463e9d230cc6aab4125451fc8a3345,2.80
0xb47b53497cf5bced154fb45953eb077b234eebbd,2.80
0xb47ce6c7df69dba01a58d21595aecc50e34d2214,2.80
0xb49315241d5cdaa108c354e1ca2d55b2fd9bd690,2.80
0xb49877bae8b5ee5e19cb87da9dd7e99437653688,2.80
0xb49a2904933aed7e8ef66a2bfb3d3fd8babe70b9,2.80
0xb4a23e01ffcf25c63cbc97afe62109212443b5db,2.80
0xb4a298909a92388d0011b32c39f263196126d882,2.80
0xb4a470e081bf64838af5dd331eae4e3366b3b773,2.80
0xb4b15741a2152d1c8135bd947996b613a8cb584b,2.80
0xb4b6a076241c45e579246bbac2bad516ca3bf17f,2.80
0xb4c27c557bb36ce2705b383fd829be6e3b197f6c,2.80
0xb4c5355f35e0fc4a3dafc55f64319416e154fb11,2.80
0xb4c5bb92ecdd669f9940a5fbcfe042d60b68660e,2.80
0xb4c9abbe44c49b700d0293e5bfadbbdf99747f5c,2.80
0xb4ce4107372c82e4660a443b7d2c0fc432c93d7f,2.80
0xb4cf9c5a9cfeacd8d85c18a5a76b81800cc0c9f8,2.80
0xb4d1293cd1bf493309c0d749a53de9a1b183a786,2.80
0xb4d9ca1047cc07b6659e96ff7e7f221cff676a0f,2.80
0xb4e6b7744b92c78b73d5ed78330438ea2c831933,2.80
0xb4e6ece7caff7524db772f5541210fb12b9091fc,2.80
0xb4e97dbe46ae36de14cb7091b3a686399a7f1072,2.80
0xb4f0f941d699e534d00f094a691a4c7f2e094593,2.80
0xb4fe2baf7551c6350b3f8e2596572f53a9d8f430,2.80
0xb4fea5fccfe492e0199e81be75cea97fdba77463,2.80
0xb4feace8bb1bf6ba333b91dfce4abff42ee75b4f,2.80
0xb50664812b9b26fd14fd9ce438d7e0995ed385e9,2.80
0xb511323942ffda3cf5f76d4313f6669188e30646,2.80
0xb517bb0df497e646d1700aaecfccdc741741e569,2.80
0xb51827335df761884a3cf8f60f4ed63c69ad72d8,2.80
0xb51a2e3b4c3d1841c18d814d051601b630bd16e4,2.80
0xb52c52486b13ddddad792f671894408d16e1c048,2.80
0xb52db2175a66063538147ddf013164d7edc26d12,2.80
0xb52f0757bb534bef1f788723f226f667d7bbdea0,2.80
0xb534b564ddde2ff68b4698cc06943675482ad2c1,2.80
0xb53b0255895c4f9e3a185e484e5b674bccfbc076,2.80
0xb53eea6191849ad1db55d445c58e7353375701bb,2.80
0xb55d682b7b36ac3ea0327264d608a939068adf9d,2.80
0xb55f2d2f454bb8e0956d767cb70649b405e04b53,2.80
0xb565ddf9676a71e9ce3dba7082de84b6d0166213,2.80
0xb56c59c885cb08bfaa584aa2d29c1bc06a354aa5,2.80
0xb5722fbe442d2289d101c440effb9361a71e5d45,2.80
0xb5944f6f170a9ddc4b28624407f53e4add8dc067,2.80
0xb59d676f5971d86eb1ca8573b0b0102c8deb6851,2.80
0xb59e0bae3023479c39162bcb67db953c0c7b9d41,2.80
0xb5a7737e3b73e71cc22d84b823a02131b37a1233,2.80
0xb5b98e2a841de3b5ac48d9a55869bf7f486173eb,2.80
0xb5bc886cbec4a81c841f33d92a9087ae1c686a8d,2.80
0xb5d74f8bdb8ab8bb346e09ed3d09d29495b16849,2.80
0xb607cc6baee730d4eca00fad91ef75758c55a1b8,2.80
0xb617742c81d73c05da23efda68753e105bc2c751,2.80
0xb617bf66b848d301c4fd2db586a244a5c07e2ec0,2.80
0xb6239619b8082396ca74803172c9588c4f890656,2.80
0xb631651cb570ba0c0d696bd5e4860cbd214f20a0,2.80
0xb638c19631ba859f5f53c396312d13f588ba5cb1,2.80
0xb6399a1076a3754c0015fd6b3cd29906ec47f353,2.80
0xb64850fe701fb64667b6cc762aa2c12f2e02193c,2.80
0xb64943f4f26d837ceeac96cae86d1bab23a3414d,2.80
0xb651e2ba4bfe50763af25bb41e712c650b284528,2.80
0xb6605f98a5562b1ac821bc5f2b75934239e8c6d6,2.80
0xb67998414b3ac83d346fda9582afbf0426c2b024,2.80
0xb689cb413dab2a7eb86a5693b9b7ef5a50affd47,2.80
0xb6944834dc96ad25c73170f16e2c239efa862f20,2.80
0xb6b111b08af75d5b778b0539c189df5c58997c57,2.80
0xb6bbb5028a413e40e28c5df1cbb0b9891f1ffeed,2.80
0xb6cc645f753be83c9ee6d085adf72cdca22658b5,2.80
0xb6cedac7b590bd719fc2913dfe820cda74840e9c,2.80
0xb6ded9f2923bbee0a0bf2549a6b5483da73025db,2.80
0xb6e32c75a2083a38f6cce6e65756c0bf86d84200,2.80
0xb6e4094e34bf8a9fe2993694a93241f24d21fdc3,2.80
0xb6e4748798beefd579482b41da7455caccb7adb7,2.80
0xb6f6be9b684f5cc39b562e94465a6689b561c0f0,2.80
0xb6fb45af6ecdd1b2eb80ff6f48a595411e8a2689,2.80
0xb6fe1657f40a3d695d36c3b1f727286e504d42c2,2.80
0xb701f3f8d7fc78e8551cff0324e9ab7fd0f55ad8,2.80
0xb70760bf57c3295999f978fe404f4ec906669330,2.80
0xb70902e6e7b0c35e177898d1af427138c72695b1,2.80
0xb726914cec0d67d373fe3e624b78ae3a12f87e0c,2.80
0xb72d3b66e2af08ca8f91ab48f1d73447aec85d81,2.80
0xb72def5d1a7439dc217a79460adeffdd29c9973b,2.80
0xb72ed8401892466ea8af528c1af1d0524bc5e105,2.80
0xb730d3908b9b83ac4d876ae5c70aa9804f39694a,2.80
0xb73fbafce92dfe47da875d2fdc0a699beb1da1ef,2.80
0xb74125df13cb9194d93d8b62e0db30352f2b8001,2.80
0xb74d5f0a81ce99ac1857133e489bc2b4954935ff,2.80
0xb769b57b7201b287b2ba4948c7398349ef4fa89a,2.80
0xb76b88baadf6a33544a50ce755dba88c8e40de64,2.80
0xb76c7f6d64ddd18766bc0db1410a38906eba19c8,2.80
0xb7703a574788f8335657db2ae9b09a3951f6ed9f,2.80
0xb7767355aa657b3ed66f0de24da5018a5e2862bd,2.80
0xb77f5115e75cd70fe391638050e669c1b65c26bd,2.80
0xb77fe9a9e76f64f450a1d8526302a7ba24711930,2.80
0xb782735de1455de6c1d5bd8c31807a248da5db18,2.80
0xb7866e690b7877e305e3f67dc16c3519181129d1,2.80
0xb78e90e2ec737a2c0a24d68a0e54b410fff3bd6b,2.80
0xb7911c63824bd5cf0d3263466b94f0f8efdc5312,2.80
0xb79223e868871dbac27e8e301f73734abd4cc628,2.80
0xb7a0bfb92f4f5afb1a3bd04d7acb6e871547956f,2.80
0xb7adcaf1af072a92852230c3d226be8aec124df4,2.80
0xb7b1cc940cc88640089028d4910de22e39e6d117,2.80
0xb7bd14e2497cdc57675e896af84ecb652d294ad1,2.80
0xb7c13954c1ebc746b60f5b81ca27359005edd9ca,2.80
0xb7c4963054f9eeb252297962b2abcc3a1d89c716,2.80
0xb7dbfc8ab5f5339b7ba3b777b7207161f394a2d6,2.80
0xb7eda402d51ec37d8d56885b6c6a3dc4cd835a58,2.80
0xb7f112a2ff7984ef494e87b2539059d77d500f37,2.80
0xb7f1498898d70685851b5331f64bf26215f00415,2.80
0xb7f73311a823fa70059cf6e22a842c3bd64c53c3,2.80
0xb80946cd2b4b68bedd769a21ca2f096ead6e0ee8,2.80
0xb80f5097c609f977b7d886ed2fbdec7bad143517,2.80
0xb8150a1b6945e75d05769d685b127b41e6335bbc,2.80
0xb8234ba7ad010e97f19b2ad3a1e24c343a494666,2.80
0xb837c630ba6c5e51220759be11c425b1c486f658,2.80
0xb83c15a93b65a57c59a568068dfee5da911146b8,2.80
0xb84a050e53ad7bdffa7f8fbc1b10283df89b2395,2.80
0xb8555ac1fcf5c0ae6840516783a1fafbcbbea808,2.80
0xb86a5e504bc52b300cfec4ecdf27569198dd67d9,2.80
0xb86f488b612fdf98e689b061b3f4a4808789d3d4,2.80
0xb86f79e12e97bb484ee4fe7f3dce7aeded032e5d,2.80
0xb876c875b463683b47fb3dbe938399950d7d8e75,2.80
0xb8788927ca1a2707f062fcca0a1ca7109af63704,2.80
0xb8814bff6b6085d7a27a375e1e7b9e8f1470db4e,2.80
0xb884958ad521985d8d32310364b1dc2050b14f7f,2.80
0xb89085b4035a233b5c61186b23e09abd9491c21f,2.80
0xb8a2b0331f0046d379e6f3402d412e3c6b17d0af,2.80
0xb8aeacd0e7c8a7057a6ac5f3e576d75b993c5ec5,2.80
0xb8b2deddaaf4993dabf7ae0b59bf24b9a1ce7ff1,2.80
0xb8bfbdf90365234b331785264bbd1dbda053af05,2.80
0xb8d7b045d299c9c356bc5ee4fe2dddc8a31280a5,2.80
0xb8dd29f01bad50a85412007c68774c30343d7253,2.80
0xb8e1df1ee73ecc803e11f54e551995fe942f007f,2.80
0xb8eae9f9127db4af769ec47d6339fea82789daf4,2.80
0xb8fd35bc4cea18e9cf163723fc5fa30132177c4f,2.80
0xb90008e947a237b15e120d4f13362bbb3a5ebb5f,2.80
0xb900ee43397bc2829e565dece3518a02f712ec33,2.80
0xb911cb8108f6e42acf9d3461d07f1246fbb5abc9,2.80
0xb915364ba5a6fdaa4cbc345fdcedd3a29ce88cc8,2.80
0xb9272407f1022c7265f909e817f2cb796737d8b1,2.80
0xb9286c519c0ff568a8e3880cc16ccefc113c750c,2.80
0xb9294b28a0129c083e4010ba4d08b5fb24129ed6,2.80
0xb92b37c6ba09b6233a88348094abbb8ff7781e10,2.80
0xb930a4dbfaa9bef71754af8f4e66b7043a7eabc1,2.80
0xb937c5c279b7f04b23c20c8de7af1fb2668583a5,2.80
0xb93bfa53c8cbbb03a6a902313f7aa4cf52d90d55,2.80
0xb93fc5ef3fe9d9b624f17b88c0323d281872509e,2.80
0xb943cdb5622e7bb26d3e462db68ee71d8868c940,2.80
0xb9463725c0a5fb96892401d542436389b26f1852,2.80
0xb951925ed2d543b010a11c94f437e74df7b6c1ab,2.80
0xb9561c2e2cf66bed14d71a97621f0a7f6cf00b5f,2.80
0xb95735067d51053f23fe2d848289dd1e6592ca8f,2.80
0xb97e800c56a7ab3a1e0ff0d7764c73ff03261648,2.80
0xb980eb58f86eb102faf8cf25facb15eea874c7d6,2.80
0xb9862b62b16744fc4faa3b7862dabada33293425,2.80
0xb98abe9514fea64425b994c6cd242aca7d046fa5,2.80
0xb99ee4438ecb8c9aaafc4372cb5caac5880899e5,2.80
0xb9a37936a4fb1e3639ed975dc70c0142138b6cf5,2.80
0xb9a390e1767fd9a98196e2ffc7289957cea99620,2.80
0xb9a64ab7dc1912d06159d45dd225ac3c85ea2909,2.80
0xb9a708c67e2e13035a5feb0f1a2f9e3b625ebd62,2.80
0xb9ae9debce6a0878f5526f3d49828be90009603c,2.80
0xb9b8de4b0b7020920c0476ff1d74d6c51aec7796,2.80
0xb9ce6749db8228f9f9cc63f2c0311270c8fa247d,2.80
0xb9e7b793c3b1b7a70e54d8b155fb93f2c9e1a762,2.80
0xb9ecb5236ba724722d18f46d81296b756af8d2f5,2.80
0xb9ed581ebe0562c54a77834dda51bec38ace3c9c,2.80
0xb9f10e8952867ea9c50b2267eeb99e941fab5de7,2.80
0xb9f795d0b98ad3830c48c9d56ce844e593c99503,2.80
0xba03ee0218bd7912bbcfd9e20ca66b5b28e2dff0,2.80
0xba0c68d6b353c2c36a657289e24ba36fe7172d2f,2.80
0xba12ff309847676e2ddc0239633b7a082339d7ed,2.80
0xba23021d5ae7452231a14077eac3c717572bb7c9,2.80
0xba2490aba47096fd357a4d18ce438bcb1862a814,2.80
0xba2530fa78ac53f1b26549481bc91badd0c713cc,2.80
0xba2ef5189b762bd4c9e7f0b50fbbab65193935e8,2.80
0xba303246b843b24c509eaccc96b60dfa024c62df,2.80
0xba333f8ff556bf35d38e102a98daf1c5f6d9d708,2.80
0xba3941296d079fbab488ed6b0c6b6bd4aad8f69a,2.80
0xba39bf5db0cc53337ffbf4ab2bd2c014f12d0ae2,2.80
0xba3a472d958631803ade4e2d63faa208e23454c9,2.80
0xba4b8fcacf85ab199061ff0cab75b33b72be3be3,2.80
0xba7f8b5fb1b19c1211c5d49550fcd149177a5eaf,2.80
0xba8aabbb7cffa0ef2f665453dd69805cdee7abfd,2.80
0xba9366ce37aa833eab8f12d599977a16e470e34e,2.80
0xba9d4199fab4f26efe3551d490e3821486f135ba,2.80
0xbaa35be389c89bafda9ac5cfc5e897ddb8dae46a,2.80
0xbaaea72417f4dc3e0f52a1783b0913d0f3516634,2.80
0xbaaea96dec17c8dd82450bd855ab2800274760f0,2.80
0xbab6a7b1bd418af784f6e829211275dd746e2a80,2.80
0xbab784de7079ba714bf8e39e14c8e8e8401556c5,2.80
0xbac241e35c68f1d73562792c2ae3f6de99bf584c,2.80
0xbac258862a5108e41b6ce1b462a49961c409576c,2.80
0xbac3ae504c129b9294573411031581c582c3633e,2.80
0xbacc12d6fc38c8edc957a9200accf6f06ba84b93,2.80
0xbad0da42a4a0db210df02c683efd26ee744cd916,2.80
0xbadb832b02ce19f189c9535d1e61006086315511,2.80
0xbadcddea250f1e317ba59999232464933c4e8d90,2.80
0xbae1d68661b98ba3b7dca7468b014a05a8c5e64f,2.80
0xbaeb6114a9d1b72fd1b27dcebf78db1943928920,2.80
0xbaf3385fbdb521e5b1825e970115a0d35fdf3e51,2.80
0xbaf3c5958f0c073feb9312816edca59fe070a2d7,2.80
0xbaffa9022ac5c72d8696496bfdd2ba5b29d181b1,2.80
0xbb051f47a986f47cb13e9b68c56a4a239eb4b2a4,2.80
0xbb0ae4564d194600a49a8ed550258f8d7e9373e2,2.80
0xbb0cc665a579f52b29e80d5be44b5c619bd1d8b5,2.80
0xbb0d7b7bf77700810b399dd20e49db82968a7b64,2.80
0xbb0f60d7d331a341ba53599b992c91a5e3a10f08,2.80
0xbb12bbd9f4c6d02c6ad0b2adbb19313329dac819,2.80
0xbb179f078bac0ff4f181f6e01606ccae883ef74d,2.80
0xbb1a12fa2472a5f14d0318bbcdd2070124112e45,2.80
0xbb1e599e15f2bf248732ef060cadffeb6363cc4c,2.80
0xbb255186c84eaec8c9ab9fa4b5f4121beca89ee4,2.80
0xbb3462fd95a0b9050cfa7361a0d97f988ff0f18e,2.80
0xbb39cd5db415783db640e66b257d75454603bb9d,2.80
0xbb5bf0790a8b5841be0f05b53a1f151880b40745,2.80
0xbb603f214f383c00f824e97340644bb2da7f2028,2.80
0xbb60f9f245505f3d132974169be1c01aa68f66f7,2.80
0xbb648174aa5091ab857ace18617ca86c83c13930,2.80
0xbb870a5fd101ba99d6fa784d54ddf58e297e6e5b,2.80
0xbb8fb8fe5198f25d117c0e7b1b9c8260cb19c3c0,2.80
0xbbb1cd67d9acb787097a93c0015127d527cc3cd6,2.80
0xbbb46430040a23519c0bc18735ef6297f8bfe275,2.80
0xbbbc35dfac3a00a03a8fde3540eca4f0e15c5e64,2.80
0xbbce6fcc93bbc95c84e27dc39722485a3a90c754,2.80
0xbbe3aba57ac2a5dc36ebb9769fcbd53fd5153f93,2.80
0xbbea65dd32539d0b8d87d5a23aed30a96d85b16e,2.80
0xbbf7a6f2ba100c5b7986eee0637198adfce32a8a,2.80
0xbbff45f396e576b98a13306e85e0e13768f0bb2d,2.80
0xbbffe85fa01addebcc8b0df38426f638397e47af,2.80
0xbc01a794089a848c4c00d938f489ef74659207f2,2.80
0xbc1d114ae24bb5710a6c175cac188ac113bce457,2.80
0xbc23ed4eeb2a0c6a00c7e9bb3d5b35c749fb81b8,2.80
0xbc2571293a9f37eae02699744b3d29e47f6b6c0b,2.80
0xbc26609e7435dc33aaa7437b601071db81341700,2.80
0xbc3e11a2775ab926617b3e281106d56757ee21e8,2.80
0xbc48140d3505a9a19eaeec8eff77bad3099c17e2,2.80
0xbc4a60140940be1793a09c7be7f0d13a2083a885,2.80
0xbc4c8ede91eb67a1711dba72a087d8e28f8f8006,2.80
0xbc552fcdc59b572f3a09cc82424a483a233f5914,2.80
0xbc5da6193932f362e740f34fba8f25746857893c,2.80
0xbc5ec594509ed050f4a53eee85d92af6d2529b56,2.80
0xbc62d3508a7b138ed8e6ecc67aa1b21b79953666,2.80
0xbc7110c0abe5c5c684a16b1203a642937e66d875,2.80
0xbc7d2d816184c3960895434b394147512c53f364,2.80
0xbc904354748f3eaea50f0ea36c959313ff55cc39,2.80
0xbc90b3ce40fc3ed921d910f3e046c65954fff7cb,2.80
0xbc917f324157c70c6d5c9a6806e1c861c153bd5f,2.80
0xbc9c22fb86495e20967e9b2b49cda2645b12ac95,2.80
0xbca0e9adab9391d0d67d1b26ffa01bfa83a5798a,2.80
0xbca2283e6f9a12584794b9337fbf1f9fbcf09ed3,2.80
0xbca56f7aa8342650f0068ffe91df19eb43052ce6,2.80
0xbca7bad61a05a4e740fa7d2d75540865d778c23d,2.80
0xbcae3f1ab2ac4a82d199720be78c5a32bb144e8b,2.80
0xbcbe0fea989e45d4ef71704337ac492647e404bc,2.80
0xbcc224605383cb72dc603b1e3b4f4678b371c4dc,2.80
0xbcc8e0d4d57f95acdd5f8b18f999c825c1e624af,2.80
0xbccc0a786cfbf4bc3421801a008d2f81d58f98a3,2.80
0xbccc31f70dc8c7098d4707ddf34245b1ff1cfeb1,2.80
0xbccdb7f17c4cc2ccd1f764c309bccd1c8714c490,2.80
0xbcd56ccfcbb7439df8a48758e98260e09819c55c,2.80
0xbcddf1a6efb0784f42136f09d1c2bf0351b2a28e,2.80
0xbce03405638247f5ca3ea767b2367b1af307ea81,2.80
0xbce0f8bf368ff17173801ee0b32e8fa99a5d34f7,2.80
0xbce3959ebd0a9d480b19bddbcaed09415bb66f02,2.80
0xbcf2ee6a3c44b73d57f05456a8b17e5bbf53c668,2.80
0xbd0310dcb5678a02a6268526cce1c907e674ba8e,2.80
0xbd034f20ced21553845d52beb98d6753105730db,2.80
0xbd0c5066d0172a71d68a6b299565c91ba1251afa,2.80
0xbd1f3317f88f70074eea4eea83d338eeeb881c0c,2.80
0xbd373d1083bed4236d11c4d5330e8c5f5ec91462,2.80
0xbd3a148d241cfeaa37bbb32369c2ba71c7d44ebb,2.80
0xbd3f4c8408ceb68ab9d5f37e73103bb89d3fc8e6,2.80
0xbd4a00764217c13a246f86db58d74541a0c3972a,2.80
0xbd58319870a6685b2dd8ba770ee7f0b432c915a9,2.80
0xbd6bbe64bf841b81fc5a6e2b760029e316f2783b,2.80
0xbd7ea7c975cc23049ac31968c764af012ce45f58,2.80
0xbd8756f58ed396567ca204132d1fed15470173b3,2.80
0xbd9c96d8570639f4b2bcb8ca55534e0031c0fd11,2.80
0xbda6ba3ad624582495c55451a1840e563fc16389,2.80
0xbdb68b2f8894cafe66e6563096fbb27e619a622a,2.80
0xbdb8f4413cbc18e41c21b976a0fc4b2918c20c26,2.80
0xbdc9349f4d024a166f8b64a9069e1c12820ea7f5,2.80
0xbdcbae4c1879621d12c73f93b9788f8338860e9d,2.80
0xbdd661ed0f2bf596bea25f00993bdc0bd3426ab3,2.80
0xbdd85d1f77b555732865714f6107a86449479126,2.80
0xbdea542ca695331ebad431aeee8869beceecce92,2.80
0xbdf27fe370ec6863baca8eb4fe8db166d6e705b9,2.80
0xbdf531237210e4e765d524103df71e6027cc2480,2.80
0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,2.80
0xbe10eaa921719c3ab6300479e16e08f32354e90a,2.80
0xbe10f442c024f84bd39e8da5014c4dce4be4872e,2.80
0xbe19d44c4f76f11d1b4c6542b29f9d5e031fa77e,2.80
0xbe35fb1581e92cbbb0ee6010ecc8c52961e5c622,2.80
0xbe3e6f6db43ea0afbb8e8f1ecd476ada76f42559,2.80
0xbe3f82034778fbf474060f7d4a032f592559ab4d,2.80
0xbe4abf58bb808d193128de2891819d18dd21b8c9,2.80
0xbe50e88cb945430193368389552e8d0c13bae6f7,2.80
0xbe59c2a84516dad520bec5ea0c7bb035fc96341a,2.80
0xbe5bfc456c6954f514bb2f3577f4060c6675f42d,2.80
0xbe66ce4ace44517bb304d6fecf607704f829811f,2.80
0xbe69f122c9ca56c74c66653aafc773bce91d3e73,2.80
0xbe6f0d49c85375d0e7cfd62f6d957cb678e20a3e,2.80
0xbe7e58e64d34cea642d2d189fe9355f89449b159,2.80
0xbe7e74a655a8aba90b6081e7db5d9fde82705710,2.80
0xbe859efca2d4283b39654ccccb735b4412ce26f6,2.80
0xbe86a3badd4a3fd657fc7571bca2752f52759366,2.80
0xbe89d66b67d0d8b3d2a4d68d6011a96e7cf74cc4,2.80
0xbe8fe12b9eb1ca2a593e6c070c71c294b6fe9f00,2.80
0xbe967b94e047068042f43a1d3ad2143203114596,2.80
0xbe9c3ec0eaff74b218c2a8e980ab95bad318b463,2.80
0xbeb1fd865feea5006c74bcb615ebb00f1a05d469,2.80
0xbebf78db6f1f31eda6eff085deeeb73a527ea5e9,2.80
0xbec875721512ca31e37142cdb95cb429169b2f4f,2.80
0xbed16add0da263c37a51892d5fc3617435eb8a99,2.80
0xbed5e00be6374983f6e9694dc0994f2f20bf1738,2.80
0xbed7a2455506878bd5ebba2541107cb01cf296db,2.80
0xbeee5878ef153ff6ac798165539a37c96996ffb8,2.80
0xbeef55cff8b49d032737c3f14389465789bd5354,2.80
0xbef0538198da2ff85ac8602fbfbebd2ce859767d,2.80
0xbef055eba60fa41fd5fb0a4ae65488f85fe69511,2.80
0xbef5ab7ece7ffb4ffef251557ba140bea8243c1c,2.80
0xbefb6f9cfd8a41f5458666b23813df4caffbd216,2.80
0xbf107cd8d91e983690a34c565b1ad978a5b6729f,2.80
0xbf26925f736e90e1715ce4e04cd9c289dd1bc002,2.80
0xbf354a51fa3f33471e7ea5e3ad8e578e9fd72645,2.80
0xbf379de6e09f721232bc886b3e18606ca9195dbb,2.80
0xbf3a3745aa3a2dc78ec3adfdd559ece8608e3afd,2.80
0xbf3bc2f3d279466686174261bfccd0ac07576e59,2.80
0xbf3ff66b9f477e3c6f3b8b2c6053e398a243e6c1,2.80
0xbf55840fb232457a4cdb89a1fa501bb7fa4b3d93,2.80
0xbf572dbca3bf9fe904c6f34e8e4584e1a831fdde,2.80
0xbf5d1e7292e7f779a26ef1cc61ce818be48c8edd,2.80
0xbf6a0ee920578eaec781aabcaac7f69cb57476bc,2.80
0xbf72f9cc84fe3b42472897bc9ab32ed48453dddd,2.80
0xbf7630dd9b903b23cd99832b1b761fdeb2619458,2.80
0xbf8ce4e12fb63065c68901c872c72c1212e1c14f,2.80
0xbf940be201d5e5262aefde93cd4d974841754941,2.80
0xbfa801e0ea1d1dd805261a841f591d41c56b45d7,2.80
0xbfa9f34c175f470c944de6d658d19a406ae0b84f,2.80
0xbfbd69cbdabce5bf95c9f8921f390fedf215802f,2.80
0xbfc2403e2ba5f386df312bd4d83ea1ed17fdb9f5,2.80
0xbfd12b79e3ddb321d8226d9b4241744e56c61579,2.80
0xbfdaa10e3045823fa6a60e98f530ac02fdeec501,2.80
0xbfdf30d1c5b9f6b34a18a25244adbe1c1be9c06b,2.80
0xbfebe09d854272c3aeeb1e4411c2b02a83d0339e,2.80
0xbff8bb1c9124b52577c8df21ad72e98e8b11e51a,2.80
0xc00398f6e5a6dc5ff738f5fd0eb8ac8b4d5baf0e,2.80
0xc015acd16fa3fd16a15362e77d1184c64917d49a,2.80
0xc031d5e3822be0335027ecf88afdfd3433a97fe1,2.80
0xc03219d026432b096e771c563a1028994a30c289,2.80
0xc049085709fc6581152c1e1edeea53fae58fede1,2.80
0xc04a8cb320c0e8a4c902135a39842b5f4ad1e376,2.80
0xc0550558877a549df4cd3319aa551ffd36f7ea3f,2.80
0xc067206b7525fe7ed3bf923cbed554a53558019b,2.80
0xc08d477bd443ee39a271b1d7f54348a93a3918d8,2.80
0xc09c586b113b1b4dc1dc47a806b2c3f90ac22d3f,2.80
0xc09d4c25850938977110a43ba16fe60c16742b47,2.80
0xc0a2f3b3990de10a22a00377df0f3e7503c3a14d,2.80
0xc0aef1759a279ced58223f34e0fe6426610b1bee,2.80
0xc0b374f27abccd5f34e30ba437adf10f084a66c4,2.80
0xc0b53221a7dbcbce68441c26ea4da73266d6bc20,2.80
0xc0c0053a7687dcd7a5bec4e7068246a217c4f685,2.80
0xc0c740d6907a46b0d45ae09c907bb3bad6d04361,2.80
0xc0dc381ee4b99f90fc687004fdd7679d79f19a2e,2.80
0xc0deaf6bd3f0c6574a6a625ef2f22f62a5150eab,2.80
0xc0e2324817eaefd075af9f9faf52ffaef45d0c04,2.80
0xc0ed88ce79aaff72805c7f069b9d89ac5a8aaf81,2.80
0xc0eddfb05f5a8b46a51f6c7bd17d3def887deb50,2.80
0xc0f0d9aaca96d62f60958dcf556e9b1863d0d931,2.80
0xc102d21da143cb144bbdc4693553a850cf73ca5f,2.80
0xc1060e15f03493b5a622a74116b4df8a534ff536,2.80
0xc1144110fba99ae1b8b0c75787e02427f89b27e1,2.80
0xc128c43de5f8653f01b4d956cbf5b4173ab31582,2.80
0xc12d1c73ee7dc3615ba4e37e4abfdbddfa38907e,2.80
